,LoyaltyID,Customer ID,Senior Citizen,Partner,Dependents,Tenure,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,Count,Gender,Age,Under 30,Married,Number of Dependents,Location ID,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,churn_encoded
6261,151686,7268-WNTCP,No,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.45,1297.35,No,1.0,Male,45.0,No,Yes,2.0,ARTHTQ4681,United States,California,Blocksburg,95514.0,"40.309088, -123.668201",40.309088,-123.668201,0
6262,315113,0824-VWDPO,No,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),96.75,4442.75,No,1.0,Female,58.0,No,No,0.0,IJBMWE4488,United States,California,Mckinleyville,95519.0,"40.965011, -124.015255",40.965011,-124.015255,0
6263,426346,8409-WQJUX,No,No,No,25,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.2,1423.15,No,1.0,Female,37.0,No,No,0.0,NRCRNN1499,United States,California,Arcata,95521.0,"40.839958, -124.003757",40.839958,-124.003757,0
6264,947387,2578-JQPHZ,No,No,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),100.1,4378.35,No,1.0,Male,30.0,No,No,0.0,MCJFLX6415,United States,California,Bayside,95524.0,"40.825486, -124.049485",40.825486,-124.049485,0
6265,443797,3278-FSIXX,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.25,74.2,No,1.0,Female,34.0,No,No,0.0,JYPWHA3225,United States,California,Blue Lake,95525.0,"40.94338, -123.831799",40.94338,-123.831799,0
6266,315941,5813-UECBU,Yes,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.85,2716.3,Yes,1.0,Male,78.0,No,No,0.0,ZYUWYK9563,United States,California,Bridgeville,95526.0,"40.372532, -123.525626",40.372532,-123.525626,1
6267,423123,0328-GRPMV,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,70.1,Yes,1.0,Female,43.0,No,No,0.0,GXKCMM3444,United States,California,Burnt Ranch,95527.0,"40.854512, -123.450097",40.854512,-123.450097,1
6268,776736,9746-UGFAC,No,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.85,450.65,No,1.0,Female,50.0,No,No,0.0,AUYDPQ8469,United States,California,Carlotta,95528.0,"40.497283, -123.93037",40.497283,-123.93037,0
6269,242844,2946-KIQSP,No,No,No,35,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,33.45,1175.85,No,1.0,Female,59.0,No,No,0.0,AMVYGJ7872,United States,California,Fallbrook,92028.0,"33.362575, -117.299644",33.362575,-117.299644,0
6270,541039,0625-AFOHS,No,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,558.8,No,1.0,Female,40.0,No,Yes,1.0,SYVDRM7955,United States,California,Ferndale,95536.0,"40.4785, -124.301372",40.4785,-124.301372,0
6271,216596,6726-WEXXK,Yes,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,85.9,2220.1,No,1.0,Male,72.0,No,Yes,0.0,BOPSJN9427,United States,California,Fields Landing,95537.0,"40.726949, -124.217378",40.726949,-124.217378,0
6272,551156,4636-OLWOE,No,No,Yes,54,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,61.0,3283.05,No,1.0,Male,20.0,Yes,No,2.0,MQJMEZ3627,United States,California,Fortuna,95540.0,"40.584991, -124.121504",40.584991,-124.121504,0
6273,593007,4342-HENTK,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,142.35,Yes,1.0,Female,67.0,No,No,0.0,FCYPPJ5482,United States,California,Garberville,95542.0,"40.057784, -123.679461",40.057784,-123.679461,1
6274,660172,4685-ERGHK,No,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,86.9,4939.25,No,1.0,Male,45.0,No,No,0.0,FGNCRU2914,United States,California,Gasquet,95543.0,"41.867908, -123.794144",41.867908,-123.794144,0
6275,963017,0885-HMGPY,No,No,No,62,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.4,4237.5,No,1.0,Male,55.0,No,No,0.0,SOLMEP2923,United States,California,Honeydew,95545.0,"40.342928, -124.063329",40.342928,-124.063329,0
6276,960337,5003-OKNNK,No,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.35,335.95,No,1.0,Female,44.0,No,Yes,3.0,DCXPPW1374,United States,California,Hoopa,95546.0,"41.163637, -123.704841",41.163637,-123.704841,0
6277,487386,4195-SMMNX,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,33.2,Yes,1.0,Male,62.0,No,No,0.0,MVBMWN3714,United States,California,Hydesville,95547.0,"40.557314, -124.081662",40.557314,-124.081662,1
6278,268514,7208-PSIHR,No,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.3,7188.5,No,1.0,Female,50.0,No,Yes,0.0,BJKYZN1991,United States,California,Klamath,95548.0,"41.572813, -124.035011",41.572813,-124.035011,0
6279,618871,4012-ZTHBR,No,Yes,Yes,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.95,926.25,No,1.0,Female,33.0,No,Yes,2.0,QHTPLN1534,United States,California,Kneeland,95549.0,"40.664483, -123.865325",40.664483,-123.865325,0
6280,397910,0489-WMEMG,No,No,Yes,23,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,49.45,1119.35,No,1.0,Female,61.0,No,No,3.0,KOYJUI5846,United States,California,Korbel,95550.0,"40.7666, -123.80458",40.7666,-123.80458,0
6281,293148,7435-ZNUYY,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,116.6,No,1.0,Male,24.0,Yes,No,0.0,ZEZIIG1743,United States,California,Loleta,95551.0,"40.665952, -124.240051",40.665952,-124.240051,0
6282,395221,1354-YZFNB,No,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,68.8,No,1.0,Male,53.0,No,Yes,3.0,NZTQPK7744,United States,California,Mad River,95552.0,"40.390301, -123.412327",40.390301,-123.412327,0
6283,510633,6956-SMUCM,No,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.0,287.4,Yes,1.0,Female,29.0,Yes,No,0.0,FXAOHK7982,United States,California,Miranda,95553.0,"40.210895, -123.86",40.210895,-123.86,1
6284,785592,2985-FMWYF,No,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.5,2341.55,No,1.0,Female,46.0,No,No,0.0,DYOYHJ3849,United States,California,Myers Flat,95554.0,"40.267158, -123.805913",40.267158,-123.805913,0
6285,571603,2812-ENYMO,No,No,No,26,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),54.55,1362.85,No,1.0,Male,22.0,Yes,No,0.0,DIUJXJ3741,United States,California,Orick,95555.0,"41.336354, -124.044354",41.336354,-124.044354,0
6286,108441,2717-HVIZY,No,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,163.6,No,1.0,Female,24.0,Yes,No,2.0,RVIUIB7815,United States,California,Orleans,95556.0,"41.269521, -123.546958",41.269521,-123.546958,0
6287,635302,3223-WZWJM,No,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.95,2254.2,Yes,1.0,Male,36.0,No,No,0.0,FCOYGD2354,United States,California,Petrolia,95558.0,"40.274302, -124.210902",40.274302,-124.210902,1
6288,866077,3422-GALYP,No,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.45,145.15,No,1.0,Male,20.0,Yes,No,0.0,OIFVLY2175,United States,California,Phillipsville,95559.0,"40.184094, -123.745487",40.184094,-123.745487,0
6289,556906,9053-JZFKV,No,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),116.2,7752.3,Yes,1.0,Male,25.0,Yes,No,0.0,NQXQZK1499,United States,California,Redway,95560.0,"40.142256, -123.852927",40.142256,-123.852927,1
6290,806839,2530-ENDWQ,No,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),93.7,6585.35,Yes,1.0,Female,55.0,No,Yes,0.0,ANKPGY1628,United States,California,Rio Dell,95562.0,"40.485849, -124.163234",40.485849,-124.163234,1
6291,244611,2890-WFBHU,No,No,No,59,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),79.85,4786.1,No,1.0,Female,26.0,Yes,No,0.0,OYTKAA3619,United States,California,Salyer,95563.0,"40.89866, -123.539754",40.89866,-123.539754,0
6292,978570,0327-WFZSY,No,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,100.0,3835.55,No,1.0,Male,62.0,No,Yes,3.0,UUSMEN4487,United States,California,Samoa,95564.0,"40.809636, -124.189977",40.809636,-124.189977,0
6293,530842,7977-HXJKU,No,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,397.0,No,1.0,Male,45.0,No,No,2.0,MZMCBY2748,United States,California,Scotia,95565.0,"40.440636, -124.098739",40.440636,-124.098739,0
6294,264198,6615-ZGEDR,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,19.7,Yes,1.0,Male,42.0,No,No,0.0,PTYIUJ5914,United States,California,Smith River,95567.0,"41.950683, -124.097094",41.950683,-124.097094,1
6295,406928,7033-CLAMM,No,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.2,1027.25,No,1.0,Female,60.0,No,Yes,2.0,TZHHEL4769,United States,California,Somes Bar,95568.0,"41.444606, -123.471895",41.444606,-123.471895,0
6296,511071,4023-RTIQM,Yes,Yes,No,31,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),50.4,1580.1,No,1.0,Female,72.0,No,Yes,0.0,UAUSBI4167,United States,California,Redcrest,95569.0,"40.363446, -123.835041",40.363446,-123.835041,0
6297,832674,0864-FVJNJ,No,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,113.35,7222.75,No,1.0,Female,63.0,No,Yes,1.0,MTRFKV2363,United States,California,Trinidad,95570.0,"41.162295, -124.027381",41.162295,-124.027381,0
6298,659810,7356-IWLFW,No,Yes,Yes,46,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.0,3769.7,No,1.0,Male,43.0,No,Yes,1.0,TWCDVV7746,United States,California,Weott,95571.0,"40.310119, -123.909449",40.310119,-123.909449,0
6299,401523,9541-PWTWO,No,No,No,52,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.95,4233.95,No,1.0,Female,32.0,No,No,0.0,QYSFKY9662,United States,California,Willow Creek,95573.0,"40.949012, -123.655847",40.949012,-123.655847,0
6300,350637,3967-VQOGC,No,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.9,1680.25,No,1.0,Female,54.0,No,Yes,1.0,LTHHPL6558,United States,California,Leggett,95585.0,"39.873371, -123.741474",39.873371,-123.741474,0
6301,453972,7872-RDDLZ,Yes,No,No,67,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.9,3725.5,No,1.0,Female,68.0,No,No,0.0,KVGCLR4952,United States,California,Piercy,95587.0,"39.955587, -123.681175",39.955587,-123.681175,0
6302,728875,9250-WYPLL,No,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.55,413.65,Yes,1.0,Female,20.0,Yes,No,0.0,UCLFLV4538,United States,California,Fallbrook,92028.0,"33.362575, -117.299644",33.362575,-117.299644,1
6303,887574,6308-CQRBU,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,109.25,7707.7,No,1.0,Female,32.0,No,Yes,0.0,QTQRAA3592,United States,California,Zenia,95595.0,"40.170357, -123.417298",40.170357,-123.417298,0
6304,434678,2754-XBHTB,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.65,714.15,Yes,1.0,Female,40.0,No,No,0.0,EXJNYT4492,United States,California,Amador City,95601.0,"38.431407, -120.8421",38.431407,-120.8421,1
6305,241564,1597-LHYNC,Yes,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.0,2497.2,Yes,1.0,Female,74.0,No,No,0.0,CCIFER9313,United States,California,Auburn,95602.0,"38.99003, -121.114408",38.99003,-121.114408,1
6306,950107,0186-CAERR,No,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),116.3,8309.55,No,1.0,Male,22.0,Yes,No,0.0,YPALNA6828,United States,California,Auburn,95603.0,"38.912881, -121.082766",38.912881,-121.082766,0
6307,832144,3043-SUDUA,No,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.9,601.55,No,1.0,Female,35.0,No,No,0.0,ZEDURP8194,United States,California,West Sacramento,95605.0,"38.592745, -121.540036",38.592745,-121.540036,0
6308,413260,5442-BHQNG,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.35,139.25,No,1.0,Female,32.0,No,No,0.0,PEPCPN3662,United States,California,Brooks,95606.0,"38.809804, -122.241383",38.809804,-122.241383,0
6309,932599,2169-RRLFW,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.6,1888.25,No,1.0,Female,48.0,No,Yes,0.0,AHHKDW9678,United States,California,Capay,95607.0,"38.681651, -122.130569",38.681651,-122.130569,0
6310,756354,5872-OEQNH,No,No,No,60,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,44.45,2773.9,No,1.0,Female,29.0,Yes,No,0.0,ECJIGS6393,United States,California,Carmichael,95608.0,"38.626128, -121.328011",38.626128,-121.328011,0
6311,114835,3162-KKZXO,Yes,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.15,5409.75,No,1.0,Female,75.0,No,No,0.0,VRAYOL7473,United States,California,Citrus Heights,95610.0,"38.69508, -121.271616",38.69508,-121.271616,0
6312,374243,7055-VKGDA,No,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.4,5643.4,Yes,1.0,Male,31.0,No,No,0.0,YCVVDU2356,United States,California,Clarksburg,95612.0,"38.384648, -121.578701",38.384648,-121.578701,1
6313,148450,0754-UKWQP,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.85,197.7,Yes,1.0,Male,63.0,No,No,0.0,GIYLUZ9536,United States,California,Cool,95614.0,"38.880622, -120.973865",38.880622,-120.973865,1
6314,399514,8873-GLDMH,No,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.85,401.3,No,1.0,Female,45.0,No,No,0.0,BBWZFL8581,United States,California,Courtland,95615.0,"38.311609, -121.554034",38.311609,-121.554034,0
6315,166028,5696-JVVQY,No,Yes,Yes,48,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),70.1,3238.4,No,1.0,Female,56.0,No,Yes,3.0,FJVXFC5381,United States,California,Davis,95616.0,"38.508735, -121.678813",38.508735,-121.678813,0
6316,820995,8946-BFWSG,No,Yes,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,1573.05,No,1.0,Male,19.0,Yes,Yes,3.0,XEHAOF5492,United States,California,Davis,95618.0,"38.544002, -121.685559",38.544002,-121.685559,0
6317,634471,7493-TPUWZ,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,79.15,Yes,1.0,Male,64.0,No,No,0.0,UPHUPC5453,United States,California,Diamond Springs,95619.0,"38.683605, -120.811852",38.683605,-120.811852,1
6318,911971,0547-HURJB,No,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.05,235.8,No,1.0,Male,19.0,Yes,No,2.0,VZXUPI7463,United States,California,Dixon,95620.0,"38.392821, -121.799917",38.392821,-121.799917,0
6319,143266,8904-OPDCK,Yes,Yes,No,54,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),24.95,1364.75,No,1.0,Male,76.0,No,Yes,0.0,SWUMFI2595,United States,California,Citrus Heights,95621.0,"38.69549, -121.307864",38.69549,-121.307864,0
6320,849791,8845-LWKGE,No,Yes,Yes,30,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,64.5,1985.15,No,1.0,Female,56.0,No,Yes,1.0,DHWUCS6867,United States,California,El Dorado,95623.0,"38.63153, -120.842609",38.63153,-120.842609,0
6321,279210,1577-HKTFG,No,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.65,655.85,Yes,1.0,Female,42.0,No,Yes,0.0,MZMBPH9135,United States,California,Elk Grove,95624.0,"38.434138, -121.30587",38.434138,-121.30587,1
6322,916037,8752-STIVR,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.0,303.15,Yes,1.0,Female,61.0,No,No,0.0,KPLLCA6478,United States,California,Elmira,95625.0,"38.349195, -121.902943",38.349195,-121.902943,1
6323,749733,0691-NIKRI,No,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,4335.2,No,1.0,Female,41.0,No,No,0.0,CERNAE5746,United States,California,Elverta,95626.0,"38.734997, -121.463719",38.734997,-121.463719,0
6324,113363,5022-JNQEQ,No,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.85,647.5,No,1.0,Female,39.0,No,Yes,1.0,YFALOI8386,United States,California,Esparto,95627.0,"38.834469, -122.127193",38.834469,-122.127193,0
6326,260108,3249-VHRIP,No,No,No,62,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),43.6,2748.7,No,1.0,Female,38.0,No,No,0.0,STRSEL2123,United States,California,Fiddletown,95629.0,"38.513484, -120.704613",38.513484,-120.704613,0
6327,112363,3736-BLEPA,No,No,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),91.25,2483.65,No,1.0,Male,50.0,No,No,0.0,VYDRPR1838,United States,California,Folsom,95630.0,"38.672638, -121.147403",38.672638,-121.147403,0
6328,508056,4701-LKOZD,No,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6367.2,No,1.0,Female,64.0,No,No,0.0,DNTFFA3521,United States,California,Foresthill,95631.0,"39.031876, -120.811141",39.031876,-120.811141,0
6329,907934,6603-QWSPR,No,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.4,4904.2,No,1.0,Female,20.0,Yes,No,0.0,QOLXNR9361,United States,California,Galt,95632.0,"38.274451, -121.259201",38.274451,-121.259201,0
6330,640922,9921-QFQUL,No,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,90.15,2044.95,No,1.0,Female,33.0,No,Yes,0.0,VRQHVI7492,United States,California,Garden Valley,95633.0,"38.852544, -120.837669",38.852544,-120.837669,0
6331,466477,1929-ZCBHE,No,Yes,Yes,47,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,40.3,1794.8,No,1.0,Male,27.0,Yes,Yes,1.0,OFLXWS5689,United States,California,Georgetown,95634.0,"38.9386, -120.785514",38.9386,-120.785514,0
6332,331753,4378-MYPGO,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.25,7173.15,No,1.0,Male,41.0,No,Yes,2.0,XSRKBF3742,United States,California,Greenwood,95635.0,"38.921333, -120.897718",38.921333,-120.897718,0
6333,332442,8651-ENBZX,Yes,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106.0,6441.4,Yes,1.0,Female,68.0,No,No,0.0,KKXKTH9779,United States,California,Grizzly Flats,95636.0,"38.636102, -120.522149",38.636102,-120.522149,1
6334,705289,4129-LYCOI,No,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,104.0,7039.05,No,1.0,Female,28.0,Yes,No,1.0,RXRRZN2869,United States,California,Guinda,95637.0,"38.830739, -122.196202",38.830739,-122.196202,0
6335,393411,7798-JVXYM,No,No,No,14,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.65,921.4,No,1.0,Female,52.0,No,No,0.0,ORJMRC4387,United States,California,Herald,95638.0,"38.313447, -121.123886",38.313447,-121.123886,0
6336,727851,8647-SDTWQ,No,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,4018.35,No,1.0,Male,59.0,No,Yes,2.0,JCTBBN3136,United States,California,Hood,95639.0,"38.375325, -121.507935",38.375325,-121.507935,0
6337,653249,2696-ECXKC,No,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,100.9,5448.6,No,1.0,Female,34.0,No,Yes,1.0,JSYTVC9122,United States,California,Ione,95640.0,"38.33788, -120.954202",38.33788,-120.954202,0
6338,878467,2081-KJSQF,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,No,1.0,Male,25.0,Yes,No,0.0,JLPXDB5853,United States,California,Isleton,95641.0,"38.154823, -121.601358",38.154823,-121.601358,0
